date,equity,positions,cash_weight
2023-09-21,31.566925357416597,10,0.0
2023-09-22,32.755931891825554,10,0.0
2023-09-25,34.53325281760912,10,0.0
2023-09-26,33.18735407241779,10,0.0
2023-09-27,32.687012419725924,10,0.0
2023-09-28,31.70698184210682,10,0.0
2023-09-29,31.147643977081884,10,0.0
2023-10-02,32.13698056101447,10,0.0
2023-10-03,32.3506682030863,10,0.0
2023-10-04,31.66471625121424,10,0.0
2023-10-05,32.02574855385438,10,0.0
2023-10-06,32.07724407486444,10,0.0
2023-10-09,30.307818671470265,10,0.0
2023-10-10,31.866021633540825,10,0.0
2023-10-11,31.540343932141877,10,0.0
2023-10-12,31.724518484308053,10,0.0
2023-10-13,30.958766812315588,10,0.0
2023-10-16,29.562749596525745,10,0.0
2023-10-17,31.04703877354683,10,0.0
2023-10-18,30.68570069297179,10,0.0
2023-10-19,30.90700664305031,10,0.0
2023-10-20,29.67422105684469,10,0.0
2023-10-23,31.181410027069152,10,0.0
2023-10-24,32.4919892155255,10,0.0
2023-10-25,29.874906874982276,10,0.0
2023-10-26,31.922960025420288,10,0.0
2023-10-27,32.72518307432487,10,0.0
2023-10-30,33.44278084517237,10,0.0
2023-10-31,32.37771195987405,10,0.0
2023-11-01,31.12016460229685,10,0.0
2023-11-02,31.739182947846036,10,0.0
2023-11-03,31.144216815633325,10,0.0
2023-11-06,31.232150039329827,10,0.0
2023-11-07,31.237619763244275,10,0.0
2023-11-08,31.21349219955285,10,0.0
2023-11-09,30.94089058047217,10,0.0
2023-11-10,30.48039014098615,10,0.0
2023-11-13,30.176640335461546,10,0.0
2023-11-14,30.467871673075976,10,0.0
2023-11-15,30.093831054649925,10,0.0
2023-11-16,29.744863447007834,10,0.0
2023-11-17,30.88056293367453,10,0.0
2023-11-20,31.08974258398361,10,0.0
2023-11-21,30.981908996240183,10,0.0
2023-11-22,30.797533462385683,10,0.0
2023-11-23,31.148867216969823,10,0.0
2023-11-24,31.51050277533947,10,0.0
2023-11-27,31.290267737457697,10,0.0
2023-11-28,30.813328557114183,10,0.0
2023-11-29,29.873992428089398,10,0.0
2023-11-30,29.80454827391487,10,0.0
2023-12-01,29.584873332734702,10,0.0
2023-12-04,29.399690040979554,10,0.0
2023-12-05,29.631482831238667,10,0.0
2023-12-06,29.19948878674367,10,0.0
2023-12-07,29.143376333140676,10,0.0
2023-12-08,29.326148274944337,10,0.0
2023-12-11,28.19669212681433,10,0.0
2023-12-12,27.90657975275367,10,0.0
2023-12-13,26.697224413099388,10,0.0
2023-12-14,27.4535526101571,10,0.0
2023-12-15,28.27690958535875,10,0.0
2023-12-18,27.16701901834078,10,0.0
2023-12-19,27.385972996582247,10,0.0
2023-12-20,26.65554092557989,10,0.0
2023-12-21,26.96718173760879,10,0.0
2023-12-22,26.383771329585514,10,0.0
2023-12-26,25.42884065246699,10,0.0
2023-12-27,25.502683598250776,10,0.0
2023-12-28,26.266230845137866,10,0.0
2023-12-29,27.016414334608214,10,0.0
2024-01-02,27.97233254276427,10,0.0
2024-01-03,27.22101575548245,10,0.0
2024-01-04,27.408006765218556,10,0.0
2024-01-05,27.93039028519183,10,0.0
2024-01-08,28.241360906126268,10,0.0
2024-01-09,27.784430283578263,10,0.0
2024-01-10,28.096187541932046,10,0.0
2024-01-11,27.97758755918062,10,0.0
2024-01-12,28.018016802822657,10,0.0
2024-01-15,28.376888563641337,10,0.0
2024-01-16,28.74430997618943,10,0.0
2024-01-17,28.433355369378532,10,0.0
2024-01-18,28.503584522445507,10,0.0
2024-01-19,28.613585660604596,10,0.0
2024-01-22,28.90818921729539,10,0.0
2024-01-23,28.763150936782445,10,0.0
2024-01-24,29.207082892558535,10,0.0
2024-01-25,29.7182553428403,10,0.0
2024-01-26,29.855286430586197,10,0.0
2024-01-29,30.042151990015107,10,0.0
2024-01-30,30.76037945041009,10,0.0
2024-01-31,30.920154711002276,10,0.0
2024-02-01,31.47467570258126,10,0.0
2024-02-02,31.47942402529144,10,0.0
2024-02-05,32.35783612806677,10,0.0
2024-02-06,33.03206334849992,10,0.0
2024-02-07,32.76400860049547,10,0.0
2024-02-08,32.67683913726964,10,0.0
2024-02-09,32.859853349634406,10,0.0
2024-02-12,33.42217581497717,10,0.0
2024-02-13,32.91778579729036,10,0.0
2024-02-14,33.07405549241777,10,0.0
2024-02-15,33.622992748370436,10,0.0
2024-02-16,33.67570426012997,10,0.0
2024-02-19,33.86665072070252,10,0.0
2024-02-20,34.764911454080675,10,0.0
