date,equity,positions,cash_weight
2023-03-15,7.558097124733655,66,0.0
2023-03-16,7.698006127347692,66,0.0
2023-03-17,7.623273930731067,66,0.0
2023-03-20,7.394818792848273,66,0.0
2023-03-21,7.292810002577384,66,0.0
2023-03-22,7.4307215460002425,66,0.0
2023-03-23,7.5186985908771256,66,0.0
2023-03-24,7.46126135541874,66,0.0
2023-03-27,7.425073789906332,66,0.0
2023-03-28,7.150187633287197,66,0.0
2023-03-29,7.264077510034981,66,0.0
2023-03-30,7.2669300589219015,66,0.0
2023-03-31,7.158982387249924,66,0.0
2023-04-03,7.173605814764983,66,0.0
2023-04-04,7.341600093463305,66,0.0
2023-04-05,7.290017711038596,66,0.0
2023-04-06,7.286902858536712,66,0.0
2023-04-07,7.3342251822915605,66,0.0
2023-04-10,7.555287798629813,66,0.0
2023-04-11,7.632936383445857,66,0.0
2023-04-12,7.6782754581669055,66,0.0
2023-04-13,7.673080492962463,66,0.0
2023-04-14,7.64169564483015,66,0.0
2023-04-17,7.564688884347692,66,0.0
2023-04-18,7.541526531490312,66,0.0
2023-04-19,7.645971422530509,66,0.0
2023-04-20,7.600301086308261,66,0.0
2023-04-24,7.629375363805789,66,0.0
2023-04-25,7.398444755913687,66,0.0
2023-04-26,7.247468000251948,66,0.0
2023-04-27,7.227796610666902,66,0.0
2023-04-28,6.981436593892886,66,0.0
2023-05-02,6.7467911591979695,66,0.0
2023-05-03,6.640835076047035,66,0.0
2023-05-04,6.692924189952172,66,0.0
2023-05-05,6.612117406293096,66,0.0
2023-05-08,6.81746768466479,66,0.0
2023-05-09,6.816848283751572,66,0.0
2023-05-10,6.774440612615004,66,0.0
2023-05-11,7.251712636645894,66,0.0
2023-05-12,7.147010050063343,66,0.0
2023-05-15,6.7721470289316175,66,0.0
2023-05-16,6.885254617589671,66,0.0
2023-05-17,7.023063919613085,66,0.0
2023-05-18,6.833761020247109,66,0.0
2023-05-22,6.7861163760071,66,0.0
2023-05-23,6.777000024021114,66,0.0
2023-05-24,6.72279132270688,66,0.0
2023-05-25,6.7772393520375225,66,0.0
2023-05-26,6.971059953346973,66,0.0
2023-05-29,7.244697112341959,66,0.0
2023-05-30,7.546375353672862,66,0.0
2023-05-31,7.4813982760951525,66,0.0
2023-06-01,7.612674683064003,66,0.0
2023-06-02,7.817576064306738,66,0.0
2023-06-05,8.141936397611383,66,0.0
2023-06-06,8.116598875735152,66,0.0
2023-06-07,8.320246210519597,66,0.0
2023-06-08,8.31909706091084,66,0.0
2023-06-09,8.45050335698169,66,0.0
2023-06-12,8.391562374511802,66,0.0
2023-06-13,8.181405111096527,66,0.0
2023-06-14,8.09446266123218,66,0.0
2023-06-15,8.27959240825587,66,0.0
2023-06-16,8.262933463158774,66,0.0
2023-06-19,7.967268150917819,66,0.0
2023-06-20,7.929296276959116,66,0.0
2023-06-21,7.8452226953775765,66,0.0
2023-06-22,8.169597190300808,66,0.0
2023-06-23,8.410995504377546,66,0.0
2023-06-26,8.661554306642778,66,0.0
2023-06-27,8.745768893377033,66,0.0
2023-07-03,9.09238426274151,66,0.0
2023-07-04,9.098502844295204,66,0.0
2023-07-05,9.239433138901829,66,0.0
2023-07-06,9.30394464387335,66,0.0
2023-07-07,9.393127246149108,66,0.0
2023-07-10,9.578450742885003,66,0.0
2023-07-11,9.671407617349747,66,0.0
2023-07-12,9.63971688527293,66,0.0
2023-07-13,9.664479419053764,66,0.0
2023-07-14,9.783396545813705,66,0.0
2023-07-17,10.033842228610876,66,0.0
2023-07-18,9.694251008484557,66,0.0
2023-07-19,10.030567213923208,66,0.0
2023-07-20,10.265770404578424,66,0.0
2023-07-21,10.329666162264791,66,0.0
2023-07-24,10.325710264210768,66,0.0
2023-07-25,10.19044232778428,66,0.0
2023-07-26,10.36538526602602,66,0.0
