signal_date,trade_date,k,cost_bps,delay_sessions,capital_try,adv_limit_pct,attempted_trades,filled_now,unfilled_now,turnover_two_sided_notional,cost_try,cash_after,selected,terminal_liquidation,outer_fold,architecture,case
2025-01-10,2025-01-14,10,50,1,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LAMBDAMART,DELAY
,2025-04-10,10,50,1,1000000,0.1,0,10,0,0.9957464993715239,5911.036885902372,,0,True,O4,LAMBDAMART,DELAY
2025-01-10,2025-01-15,10,50,2,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LAMBDAMART,DELAY
,2025-04-11,10,50,2,1000000,0.1,0,10,0,0.995630364401855,5753.263890430399,,0,True,O4,LAMBDAMART,DELAY
2025-01-10,2025-01-13,10,50,0,1000000,0.05,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,1000000,0.05,0,10,0,0.9956135392526039,5731.099242379448,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,1000000,0.2,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,1000000,0.2,0,10,0,0.9956135392526039,5731.099242379448,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.05,10,9,1,0.8909999999999999,44550.0,1045450.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,10000000,0.05,0,9,0,0.9005776406490075,47348.951511635285,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.1,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,10000000,0.1,0,10,0,0.9956135392526037,57310.99242379447,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.2,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,10000000,0.2,0,10,0,0.9956135392526037,57310.99242379447,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.05,10,7,3,0.693,173250.0,15176750.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,50000000,0.05,0,7,0,0.7003366657724549,177346.26292636865,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.1,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,50000000,0.1,0,9,0,0.9005776406490074,236744.7575581764,,0,True,O4,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.2,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O4,LAMBDAMART,CAPACITY
,2025-04-09,10,50,0,50000000,0.2,0,9,0,0.9005776406490074,236744.7575581764,,0,True,O4,LAMBDAMART,CAPACITY
