date,nav,cash_weight,holdings,outer_fold,architecture,case,k,cost_bps,delay_sessions,capital_try,adv_limit_pct
2024-02-01,1.0837597428890486,1.3427252049033368e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-02,1.0837934240538771,1.3426834768877e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-05,1.096467183864893,1.3271637712925793e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-06,1.111289501939786,1.309462134121315e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-07,1.1037151785740773,1.318448410500878e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-08,1.1309595595389987,1.2866874952008452e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-09,1.1342314272062062,1.2829758441987938e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-12,1.159883764761712,1.2546011652604188e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-13,1.1338632625042764,1.2833924256640221e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-14,1.1391816914755881,1.2774007287211295e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-15,1.1547662857499075,1.2601610739715015e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-16,1.1490020387837574,1.2664829771555807e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-19,1.1416921328463214,1.274591880745282e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-20,1.1567250149268864,1.2580271923389364e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-21,1.1436158552719544,1.272447838256525e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-22,1.1496288463589777,1.265792457666197e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-23,1.1503861394909625,1.2649591931632598e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-26,1.1599848676813116,1.2544918156953725e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-27,1.1362326660648914,1.2807161475795643e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-28,1.1142314462884024,1.3060047153435214e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-02-29,1.1391899062566344,1.277391517291817e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-01,1.1313831164460526,1.2862057968549087e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-04,1.115253418115284,1.3048079469649844e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-05,1.1098910628023968,1.3111120285647035e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-06,1.094940182211736,1.3290146315548085e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-07,1.134318686500551,1.2828771492128445e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-08,1.1528835866419733,1.2622189609579316e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-11,1.1564161891363913,1.2583631537737453e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-12,1.1396494294195842,1.2768764545232162e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-13,1.1301010809218919,1.287664924317741e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-14,1.1186289245313226,1.3008706380861497e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-15,1.1062084477631666,1.31547677635186e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-18,1.0950759317829795,1.3288498820966441e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-19,1.119671113546045,1.2996597886928001e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-20,1.1254134412035794,1.2930283836670928e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-21,1.1626399173359088,1.2516270094795416e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-22,1.1554081660291733,1.259460998824153e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-25,1.1361486239823502,1.2808108834705515e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-26,1.1085957173098258,1.3126440054882462e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-27,1.1079846599459253,1.3133679331875453e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-28,1.1404105974018535,1.2760242022934398e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-03-29,1.153193455434267,1.26187979647239e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-01,1.1611859759361165,1.2531941936893868e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-02,1.145353587527155,1.2705172784052455e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-03,1.1429290628019197,1.2732124592835588e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-04,1.174299810822369,1.2391993164144394e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-05,1.2328120047763635,1.1803839654373434e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-08,1.262266220738274,1.1528404221936425e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-09,1.262266220738274,1.1528404221936425e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-15,1.2435162518679421,1.1702231640726657e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-16,1.23797089332413,1.1754650538909575e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-17,1.2515480013608933,1.162713312836868e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-18,1.2468399498778506,1.1671037032293087e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-19,1.2686302539259338,1.1470572440893746e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-22,1.250220864744119,2.0951056049141612e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-24,1.2636734365446263,2.0728019323317729e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-25,1.265897519713984,2.0691601810688802e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-26,1.2929172272832299,2.0259183541161314e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-29,1.3034779291215817,2.009504482267083e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-04-30,1.300423673808573,2.0142241285370587e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-02,1.3234744997930352,1.9791425837941313e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-03,1.3364574289515356,1.9599163313125028e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-06,1.345933791309961,1.9461170809573746e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-07,1.3569251561859461,1.9303531437713957e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-08,1.3435346387993095,1.9495922661487093e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-09,1.3575090464458235,1.9295228624545068e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-10,1.3529012174484927,1.936094599756509e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-13,1.3367230692727436,1.9595268468966515e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-14,1.3555488105382258,1.9323131124035383e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-15,1.3554356217641141,1.9324744746614581e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-16,1.3902269428721994,1.884113061206025e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-17,1.4227383601853099,1.8410586334123072e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-20,1.4380887341210178,1.821406898585446e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-21,1.4561563288139632,1.7988073734085167e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-22,1.4532406164498373,1.802416414361515e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-23,1.4431660637139587,1.8149988466089637e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-24,1.4282658234438128,1.8339336404411815e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-27,1.4150276629263485,1.8510908371141638e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-28,1.4142434731172402,1.852117256254709e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-29,1.3944763468442276,1.8783715815859816e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-30,1.3893949130086967,1.8852413497282167e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-05-31,1.3779752555170066,1.9008648599595308e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-03,1.389638439316133,1.884910971802897e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-04,1.3729268966441268,1.9078544877433394e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-05,1.3715796708471484,1.9097284662204202e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-06,1.356858483782967,1.9304479961706932e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-07,1.3329346559952415,1.9650961353017623e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-10,1.3160554351210827,1.990299702584369e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-11,1.3180564987050136,1.9872780443626896e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-12,1.3302329306047873,1.969087278507798e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-13,1.3499622985845314,1.9403095507574398e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-14,1.3515759562925302,1.9379929991438171e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-20,1.3805806358023536,1.897277618691027e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-21,1.3959795258941066,1.8763489668148087e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-24,1.3805339548270288,1.8973417726869449e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-25,1.3816910441396797,1.8957528546021573e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-26,1.351875687516305,1.9375633168744604e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-27,1.3836354796830634,1.8930887358468302e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-06-28,1.3954140042019947,1.877109397797664e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-01,1.367834912785264,1.914956780692469e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-02,1.3873542010939541,1.8880144227340303e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-03,1.4201903387133394,1.8443617518755273e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-04,1.4509296434857388,1.8052872190365299e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-05,1.4491733323148084,1.8074751188817936e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-08,1.4491851692250248,1.8074603554677352e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-09,1.4422487207541328,1.816153277457173e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-10,1.4516107648582441,1.804440146434036e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-11,1.4884653258147515,1.7597620150622352e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-12,1.4873362266283598,1.761097924067796e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-16,1.4973540047094163,1.7493156146561053e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-17,1.4962460639597839,1.750610948425149e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-18,1.4812572921158031,1.768325297062069e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-19,1.4828541621101483,1.7664210062158932e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-22,1.5020471909869393,1.7438498316320937e-16,15,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-23,1.489155643886295,0.06729679249676059,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-24,1.4793325441891465,0.0677436582840311,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-25,1.4743639689771402,0.06797195297136951,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-26,1.4908799632491654,0.06721895848918003,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-29,1.4673263370945129,0.06829796196559433,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-30,1.4668637932702522,0.06831949825319085,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-07-31,1.4754269267163118,0.06792298320394205,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-01,1.495463788594172,0.06701292209569618,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-02,1.4645652368137898,0.06842672203528319,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-05,1.3790796592472343,0.0726683173738478,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-06,1.3971713891874569,0.07172734793852131,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-07,1.4170005104360521,0.07072361486387659,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-08,1.4264788682001701,0.07025368590874435,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-09,1.3984694813748175,0.07166076893109989,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-12,1.4022793616711222,0.07146607238272933,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-13,1.408521563004311,0.07114935333204349,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-14,1.3882658122165084,0.07218747121777187,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-15,1.3980462588917943,0.07168246238249283,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-16,1.376548271458195,0.07280194994966392,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-19,1.4033790127954693,0.07141007343580778,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-20,1.3945500814210885,0.07186217239317313,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-21,1.3736231536916466,0.07295698102690283,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-22,1.3716268046138775,0.0730631670545453,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-23,1.346093642299264,0.0744490540723585,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-26,1.3221285194450005,0.07579853008848492,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-27,1.346606671554222,0.07442069052452385,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-28,1.3547995993489887,0.07397064363626296,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-08-29,1.3676435785000494,0.07327596161560325,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-02,1.3957561152639648,0.07180007829881024,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-03,1.3880918886473164,0.07219651608198283,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-04,1.3886162819131602,0.07216925198653479,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-05,1.387937264850537,0.072204559168449,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-06,1.3739052338216915,0.0729420020354927,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-09,1.3653085007064834,0.07340128499173564,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-10,1.3521483318464353,0.0741156839095797,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-11,1.323522577569801,0.07571869196671158,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-12,1.3237309410957963,0.07570677337120843,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-13,1.3515121678295914,0.07415057055900054,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-16,1.342050019342131,0.07467337052841085,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-17,1.3678573722244531,0.07326450871045306,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-18,1.3673563089385636,0.07329135625211691,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-19,1.3941024486663076,0.07188524663870198,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-20,1.392238451441056,0.07198149013789021,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-23,1.3780799963230195,0.0727210311661077,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-24,1.3921403522796212,0.0719865624165651,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-25,1.3718815792270163,0.07304959836144315,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-26,1.366043908265897,0.07336176952702256,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-27,1.363535400078836,0.07349673382605373,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-09-30,1.3460408187010904,0.07445197572737972,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-01,1.3051596649786585,0.07678401428658506,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-02,1.2837548704802642,0.07806427898848355,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-03,1.2819655984361813,0.07817323529137184,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-04,1.306101351687902,0.07672865373922585,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-07,1.3006184718931855,0.07705211061328535,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-08,1.2948921150725525,0.07739285550934168,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-09,1.3054925249948237,0.07676443674956565,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-10,1.3026984465971185,0.0769290841052098,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-11,1.3039412158576509,0.07685576400472967,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-14,1.2874649667170657,0.07783932064383643,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-15,1.3120921683450133,0.07637832217869343,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-10-16,1.3297166199894652,0.07536598163508693,14,O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1
2024-01-24,1.0103334470309846,0.002987132623263129,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-01-25,1.0181968031143624,0.002964063519713455,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-01-26,1.0353347384095957,0.002914999263558154,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-01-29,1.0528916011835292,0.002866391940640125,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-01-30,1.0548924914434445,0.0028609550494292694,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-01-31,1.0538786618526832,0.0028637072836208703,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-01,1.080275184431714,0.0027937326002612788,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-02,1.0803086635095538,0.0027936460216802243,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-05,1.0929063807617037,0.002761444212537896,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-06,1.1076397649281475,0.002724712578548426,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-07,1.100110887502633,0.0027433598142559256,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-08,1.1271918021817648,0.0026774502743531123,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-09,1.130444038642969,0.0026697473707969436,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-12,1.1559424621731418,0.0026108565943034775,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-13,1.1300780829292503,0.0026706119210605822,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-14,1.1353646013267344,0.0026581769384684444,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-15,1.1508556880354082,0.0026223965622936473,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-16,1.1451260265510552,0.002635517777104325,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-19,1.1378599800492437,0.0026523474354634862,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-20,1.1528026648373249,0.002617967577673863,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-21,1.1397721601403228,0.0026478976286177973,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-22,1.1457490732808238,0.0026340846092575733,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-23,1.1465018226540167,0.0026323551697578903,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-26,1.1560429584752236,0.0026106296291798455,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-27,1.132433270068502,0.002665057694585027,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-28,1.110564057610672,0.00271753797479565,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-02-29,1.1353727668190947,0.0026581578211141116,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-01,1.127612817747376,0.0026764505976698467,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-04,1.1115798976065925,0.0027150544972056236,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-05,1.1062497164255822,0.002728136292546717,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-06,1.0913885411184654,0.002765284668379668,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-07,1.1305307743815478,0.00266954254443107,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-08,1.1489842851221217,0.002626667778732389,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-11,1.1524956920015728,0.002618664886077532,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-12,1.1358295328430665,0.002657088861253558,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-13,1.1263384744363607,0.002679478743288428,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-14,1.1149351509841348,0.002706883891261484,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
2024-03-15,1.1025891970765875,0.0027371935150481167,15,O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1
